from_metric,to_metric,relationship,declared_on,to_exists
school_climate_score,teacher_retention_rate,correlated_with,school_climate_score,True
school_climate_score,suspension_rate,correlated_with,school_climate_score,True
school_climate_score,student_attendance_rate,correlated_with,school_climate_score,True
school_climate_score,extracurricular_rate,correlated_with,school_climate_score,True
school_climate_score,family_engagement_rate,correlated_with,school_climate_score,True
student_proficiency,school_culture_score,parent_of,school_culture_score,True
school_culture_score,stg_survey_response_row,parent_of,school_culture_score,True
school_culture_score,employee_engagement_score,correlated_with,school_culture_score,True
school_culture_score,attendance_rate,correlated_with,school_culture_score,True
district_proficiency_rate,science_proficiency_rate,parent_of,science_proficiency_rate,True
per_pupil_expenditure,staff_student_cost_ratio,parent_of,staff_student_cost_ratio,True
staff_student_cost_ratio,headcount_cost,parent_of,staff_student_cost_ratio,True
staff_student_cost_ratio,teacher_retention_rate,correlated_with,staff_student_cost_ratio,True
staff_student_cost_ratio,per_pupil_expenditure,correlated_with,staff_student_cost_ratio,True
four_year_grad_rate,student_attendance_rate,parent_of,student_attendance_rate,True
ela_proficiency_rate,student_attendance_rate,parent_of,student_attendance_rate,True
student_attendance_rate,chronic_absenteeism_rate,parent_of,student_attendance_rate,True
student_attendance_rate,adm,parent_of,student_attendance_rate,True
student_attendance_rate,chronic_absenteeism_rate,correlated_with,student_attendance_rate,True
student_attendance_rate,sgp,correlated_with,student_attendance_rate,True
student_attendance_rate,ela_proficiency_rate,correlated_with,student_attendance_rate,True
student_attendance_rate,extracurricular_rate,correlated_with,student_attendance_rate,True
student_attendance_rate,family_engagement_rate,correlated_with,student_attendance_rate,True
student_attendance_rate,grade3_reading,correlated_with,student_attendance_rate,True
student_attendance_rate,kinder_readiness,correlated_with,student_attendance_rate,True
student_attendance_rate,math_proficiency_rate,correlated_with,student_attendance_rate,True
student_attendance_rate,school_climate_score,correlated_with,student_attendance_rate,True
student_proficiency,student_growth_percentile,parent_of,student_growth_percentile,True
student_growth_percentile,stg_student_assessment_row,parent_of,student_growth_percentile,True
student_growth_percentile,student_proficiency,correlated_with,student_growth_percentile,True
student_growth_percentile,attendance_rate,correlated_with,student_growth_percentile,True
per_pupil_expenditure,student_teacher_ratio,parent_of,student_teacher_ratio,True
student_teacher_ratio,per_pupil_expenditure,correlated_with,student_teacher_ratio,True
student_teacher_ratio,sgp,correlated_with,student_teacher_ratio,True
student_proficiency,teacher_retention_rate,parent_of,teacher_retention_rate,True
teacher_retention_rate,stg_employee_row,parent_of,teacher_retention_rate,True
teacher_retention_rate,employee_attrition_rate,correlated_with,teacher_retention_rate,True
teacher_retention_rate,student_proficiency,correlated_with,teacher_retention_rate,True
teacher_retention_rate,avg_teacher_experience,correlated_with,teacher_retention_rate,True
teacher_retention_rate,on_time_lesson_delivery,correlated_with,teacher_retention_rate,True
teacher_retention_rate,school_climate_score,correlated_with,teacher_retention_rate,True
teacher_retention_rate,staff_student_cost_ratio,correlated_with,teacher_retention_rate,True
teacher_retention_rate,teacher_student_ratio,correlated_with,teacher_retention_rate,True
per_pupil_expenditure,teacher_student_ratio,parent_of,teacher_student_ratio,True
teacher_student_ratio,enrollment_count,parent_of,teacher_student_ratio,True
teacher_student_ratio,headcount_fte,parent_of,teacher_student_ratio,True
teacher_student_ratio,student_proficiency,correlated_with,teacher_student_ratio,True
teacher_student_ratio,teacher_retention_rate,correlated_with,teacher_student_ratio,True
expansion_arr,upsell_rate,parent_of,upsell_rate,True
upsell_rate,stg_purchases_count,parent_of,upsell_rate,True
upsell_rate,cross_sell_rate,correlated_with,upsell_rate,True
upsell_rate,expansion_arr,correlated_with,upsell_rate,True
upsell_rate,nrr,correlated_with,upsell_rate,True
upsell_rate,expansion_pipeline,correlated_with,upsell_rate,True
chronic_absenteeism,absenteeism_by_subgroup,parent_of,absenteeism_by_subgroup,True
absenteeism_by_subgroup,stg_attendance_row,parent_of,absenteeism_by_subgroup,True
absenteeism_by_subgroup,chronic_absenteeism,correlated_with,absenteeism_by_subgroup,True
absenteeism_by_subgroup,student_proficiency,correlated_with,absenteeism_by_subgroup,True
workforce_productivity,absenteeism_rate,parent_of,absenteeism_rate,True
absenteeism_rate,engagement_score,correlated_with,absenteeism_rate,True
absenteeism_rate,turnover_rate,correlated_with,absenteeism_rate,True
absenteeism_rate,overtime_hours,correlated_with,absenteeism_rate,True
absenteeism_rate,remote_work_rate,correlated_with,absenteeism_rate,True
headcount,absenteeism_rate,formula_input,absenteeism_rate,True
dau_mau_ratio,activation_rate,parent_of,activation_rate,True
activation_rate,stg_user_event_row,parent_of,activation_rate,True
activation_rate,funnel_dropoff,parent_of,activation_rate,True
activation_rate,time_to_activate,parent_of,activation_rate,True
activation_rate,onboarding_completion_rate,correlated_with,activation_rate,True
activation_rate,time_to_value,correlated_with,activation_rate,True
activation_rate,app_downloads,correlated_with,activation_rate,True
activation_rate,d7_retention,correlated_with,activation_rate,True
activation_rate,feature_adoption,correlated_with,activation_rate,True
activation_rate,free_to_paid_rate,correlated_with,activation_rate,True
activation_rate,funnel_dropoff,correlated_with,activation_rate,True
activation_rate,new_user_signups,correlated_with,activation_rate,True
activation_rate,onboarding_time,correlated_with,activation_rate,True
activation_rate,time_to_activate,correlated_with,activation_rate,True
activation_rate,trial_signups,correlated_with,activation_rate,True
activation_rate,trial_to_paid_rate,correlated_with,activation_rate,True
activation_rate,user_signups,correlated_with,activation_rate,True
free_to_paid_rate,active_paying_users,parent_of,active_paying_users,True
active_paying_users,mau,parent_of,active_paying_users,True
active_paying_users,stg_subscriptions_active,parent_of,active_paying_users,True
active_paying_users,arr,correlated_with,active_paying_users,True
active_paying_users,free_to_paid_rate,correlated_with,active_paying_users,True
arr,acv,parent_of,acv,True
acv,stg_opportunity_row,parent_of,acv,True
acv,arr,correlated_with,acv,True
acv,new_arr,correlated_with,acv,True
acv,avg_deal_size,correlated_with,acv,True
acv,revenue_per_account,correlated_with,acv,True
college_enrollment_rate,ap_participation_rate,parent_of,ap_participation_rate,True
ap_participation_rate,school_enrollment,parent_of,ap_participation_rate,True
ap_participation_rate,ap_pass_rate,correlated_with,ap_participation_rate,True
ap_participation_rate,college_enrollment_rate,correlated_with,ap_participation_rate,True
college_enrollment_rate,ap_pass_rate,parent_of,ap_pass_rate,True
ap_pass_rate,college_enrollment_rate,correlated_with,ap_pass_rate,True
ap_pass_rate,district_proficiency_rate,correlated_with,ap_pass_rate,True
ap_pass_rate,ap_participation_rate,correlated_with,ap_pass_rate,True
nps,app_store_rating,parent_of,app_store_rating,True
app_store_rating,nps,correlated_with,app_store_rating,True
app_store_rating,csat,correlated_with,app_store_rating,True
app_store_rating,review_rating,correlated_with,app_store_rating,True
dso,ar_aging_90d,parent_of,ar_aging_90d,True
bad_debt_rate,ar_aging_90d,parent_of,ar_aging_90d,True
ar_aging_90d,stg_invoice_row,parent_of,ar_aging_90d,True
ar_aging_90d,dso,correlated_with,ar_aging_90d,True
ar_aging_90d,working_capital,correlated_with,ar_aging_90d,True
ar_aging_90d,bad_debt_rate,correlated_with,ar_aging_90d,True
customer_ltv,arpu,parent_of,arpu,True
revenue,arpu,parent_of,arpu,True
cac_payback,arpu,parent_of,arpu,True
payback_ratio,arpu,parent_of,arpu,True
arpu,revenue_per_account,parent_of,arpu,True
arpu,customer_ltv,correlated_with,arpu,True
arpu,churn_rate,correlated_with,arpu,True
arpu,customer_health_score,correlated_with,arpu,True
arpu,iap_revenue,correlated_with,arpu,True
arpu,revenue,correlated_with,arpu,True
arpu,revenue_per_account,correlated_with,arpu,True
revenue,asp,parent_of,asp,True
asp,stg_revenue_event_amount,parent_of,asp,True
asp,revenue,correlated_with,asp,True
asp,gross_margin,correlated_with,asp,True
churn_rate,at_risk_accounts,parent_of,at_risk_accounts,True
at_risk_accounts,account_health_score,parent_of,at_risk_accounts,True
at_risk_accounts,churn_rate,correlated_with,at_risk_accounts,True
at_risk_accounts,renewal_rate,correlated_with,at_risk_accounts,True
at_risk_accounts,account_health_score,correlated_with,at_risk_accounts,True
at_risk_accounts,expansion_pipeline,correlated_with,at_risk_accounts,True
student_proficiency,attendance_rate,parent_of,attendance_rate,True
attendance_rate,chronic_absenteeism,parent_of,attendance_rate,True
attendance_rate,average_daily_attendance,parent_of,attendance_rate,True
attendance_rate,stg_attendance_row,parent_of,attendance_rate,True
attendance_rate,student_proficiency,correlated_with,attendance_rate,True
attendance_rate,suspension_rate,correlated_with,attendance_rate,True
attendance_rate,ell_proficiency_growth,correlated_with,attendance_rate,True
attendance_rate,enrollment_count,correlated_with,attendance_rate,True
attendance_rate,graduation_rate,correlated_with,attendance_rate,True
attendance_rate,iep_goal_mastery_rate,correlated_with,attendance_rate,True
attendance_rate,on_time_lesson_delivery,correlated_with,attendance_rate,True
attendance_rate,per_pupil_expenditure,correlated_with,attendance_rate,True
attendance_rate,school_culture_score,correlated_with,attendance_rate,True
attendance_rate,student_growth_percentile,correlated_with,attendance_rate,True
attendance_rate,average_daily_attendance,parent_of,average_daily_attendance,True
average_daily_attendance,stg_attendance_row,parent_of,average_daily_attendance,True
average_daily_attendance,chronic_absenteeism,correlated_with,average_daily_attendance,True
average_daily_attendance,student_proficiency,correlated_with,average_daily_attendance,True
new_arr,avg_deal_size,parent_of,avg_deal_size,True
pipeline_generated,avg_deal_size,parent_of,avg_deal_size,True
avg_deal_size,bookings,parent_of,avg_deal_size,True
avg_deal_size,stg_opportunities_count,parent_of,avg_deal_size,True
avg_deal_size,acv,correlated_with,avg_deal_size,True
avg_deal_size,pipeline_coverage,correlated_with,avg_deal_size,True
avg_deal_size,competitive_win_rate,correlated_with,avg_deal_size,True
new_arr,avg_sales_cycle,parent_of,avg_sales_cycle,True
avg_sales_cycle,sql,parent_of,avg_sales_cycle,True
avg_sales_cycle,bookings,parent_of,avg_sales_cycle,True
avg_sales_cycle,sales_cycle_by_segment,parent_of,avg_sales_cycle,True
avg_sales_cycle,win_rate,correlated_with,avg_sales_cycle,True
avg_sales_cycle,cac_payback,correlated_with,avg_sales_cycle,True
avg_sales_cycle,sales_cycle_by_segment,correlated_with,avg_sales_cycle,True
dau_mau_ratio,avg_session_duration,parent_of,avg_session_duration,True
avg_session_duration,stg_user_event_row,parent_of,avg_session_duration,True
avg_session_duration,feature_adoption_rate,correlated_with,avg_session_duration,True
avg_session_duration,dau,correlated_with,avg_session_duration,True
avg_session_duration,bounce_rate,correlated_with,avg_session_duration,True
web_conversion_rate,bounce_rate,parent_of,bounce_rate,True
bounce_rate,stg_session_row,parent_of,bounce_rate,True
bounce_rate,web_conversion_rate,correlated_with,bounce_rate,True
bounce_rate,avg_session_duration,correlated_with,bounce_rate,True
bounce_rate,session_to_lead_rate,correlated_with,bounce_rate,True
bounce_rate,stg_page_views,correlated_with,bounce_rate,True
bounce_rate,website_sessions,correlated_with,bounce_rate,True
budget_variance_pct,budget_variance,parent_of,budget_variance,True
budget_variance,annual_budget,parent_of,budget_variance,True
budget_variance,forecast_accuracy,correlated_with,budget_variance,True
budget_variance,opex,correlated_with,budget_variance,True
budget_variance,annual_budget,correlated_with,budget_variance,True
budget_variance,headcount_vs_budget,correlated_with,budget_variance,True
ops_efficiency_ratio,budget_variance_pct,parent_of,budget_variance_pct,True
budget_variance_pct,budget_variance,parent_of,budget_variance_pct,True
budget_variance_pct,opex,correlated_with,budget_variance_pct,True
budget_variance_pct,ebitda_margin,correlated_with,budget_variance_pct,True
runway_months,burn_rate,parent_of,burn_rate,True
burn_rate,opex,parent_of,burn_rate,True
burn_rate,capex,parent_of,burn_rate,True
burn_rate,free_cash_flow,correlated_with,burn_rate,True
burn_rate,runway_months,correlated_with,burn_rate,True
burn_rate,cash_and_equivalents,correlated_with,burn_rate,True
ops_north_star,capacity_utilization,parent_of,capacity_utilization,True
capacity_utilization,throughput,parent_of,capacity_utilization,True
capacity_utilization,warehouse_utilization,correlated_with,capacity_utilization,True
capacity_utilization,cycle_time,correlated_with,capacity_utilization,True
capacity_utilization,throughput,correlated_with,capacity_utilization,True
ops_north_star,capacity_utilization_rate,parent_of,capacity_utilization_rate,True
capacity_utilization_rate,defect_rate,correlated_with,capacity_utilization_rate,True
capacity_utilization_rate,cost_per_unit,correlated_with,capacity_utilization_rate,True
capacity_utilization_rate,energy_cost_per_unit,correlated_with,capacity_utilization_rate,True
free_cash_flow,capex,parent_of,capex,True
burn_rate,capex,parent_of,capex,True
capex_pct_revenue,capex,parent_of,capex,True
capex,ebitda,correlated_with,capex,True
capex,rd_expense,correlated_with,capex,True
capex,da,correlated_with,capex,True
ops_efficiency_ratio,carbon_emissions_per_unit,parent_of,carbon_emissions_per_unit,True
carbon_emissions_per_unit,energy_cost_per_unit,correlated_with,carbon_emissions_per_unit,True
